SubjID,cw_target,cw_response_time,cw_famsize,cw_LogBf
S141,editor,867,L,7.17
S141,locker,444,L,7.41
S141,dryness,769,L,7.77
S141,campaigner,992,S,7.6
S141,cloudless,700,L,7.07
S141,amazement,846,S,6.78
S141,striker,756,L,8.14
S141,collector,695,L,8.08
S141,neatly,927,S,6.83
S141,noticeable,756,S,8.14
S141,guilty,548,S,7.36
S141,amusement,796,S,6.75
S141,dullness,419,S,6.56
S141,jumping,590,L,7.24
S141,thruster,988,S,6.37
S141,shapely,559,L,7.55
S141,design,566,S,8.1
S141,heater,433,L,7.97
S141,composer,773,L,7.08
S141,magical,699,S,6.92
S141,cleaner,728,L,7.96
S141,awareness,894,S,7.78
S141,speller,974,L,6.66
S142,planner,987,S,8.61
S142,puncher,563,L,5.78
S142,madness,579,L,7.17
S142,amazement,434,S,6.78
S142,stylish,471,L,7.66
S142,densely,469,S,6.48
S142,renter,992,L,7.43
S142,dampish,722,L,6.43
S142,toaster,710,S,5.83
S142,insistent,568,S,7.4
S142,enjoyment,532,S,7.93
S142,professor,524,L,8.18
S142,creamy,465,L,6.67
S142,guilty,671,S,7.36
S142,lender,548,S,6.22
S142,cleaner,607,L,7.96
S142,listener,489,S,8.03
S142,wrongly,853,L,8.17
S142,avoidable,706,S,7.68
S142,widowed,614,S,6.21
S142,painter,587,L,8.21
S142,costly,680,S,8.35
S142,dreamer,617,L,7.75
S142,verbal,634,L,6.05
S142,locally,588,S,8.41
S142,peaking,743,S,6.3
S142,awareness,528,S,7.78
S142,risky,616,S,7.51
S142,mossy,706,S,5
S142,chilly,540,S,6.19
S142,tossing,645,S,6.01
S142,striker,566,L,8.14
S142,effortless,566,S,7.81
S142,laughing,465,L,8.34
S142,neatly,683,S,6.83
S142,buyer,638,S,8.39
S142,dryness,657,L,7.77
S142,dancer,521,L,7.6
S142,bearded,775,S,6.36
S142,editor,573,L,7.17
S142,raider,497,S,6.22
S142,strangeness,595,S,7.98
S142,grimly,928,S,6.31
S142,boldness,602,S,5.94
S142,shameful,969,L,6.9
S142,quietly,599,L,7.9
S142,dullness,989,S,6.56
S142,allowance,612,S,8.52
S142,speller,482,L,6.66
S142,weedy,612,L,6.59
S142,doubtful,602,L,8.33
S142,sailor,422,L,6.61
S142,faithful,463,L,7.19
S142,hugely,573,S,7.56
S142,hunter,624,L,7.47
S142,shapely,523,L,7.55
S142,flexible,553,L,6.5
S142,richness,418,S,7.96
S142,excitement,466,L,7.56
S142,pusher,540,L,7.83
S142,noticeable,968,S,8.14
S142,amusement,590,S,6.75
S142,guarding,701,L,7.62
S142,magical,569,S,6.92
S142,jumping,575,L,7.24
S142,swimmer,579,L,7.04
S142,mildness,585,S,6.52
S142,composer,514,L,7.08
S142,boneless,647,L,7.31
S142,bomber,588,L,7.1
S142,thruster,607,S,6.37
S142,detectable,525,S,6.89
S142,deafness,504,L,5.67
S142,tutoring,770,S,6.212606096
S142,teacher,579,S,8.64
S142,jailer,661,S,6.52
S142,guileless,613,L,4.11
S142,parking,568,L,7.57
S142,cloudless,497,L,7.07
S142,locker,770,L,7.41
S142,knocker,576,L,7.01
S142,kicking,534,L,6.92
S142,dietary,625,S,7.07
S142,barker,596,L,5.96
S142,design,503,S,8.1
S142,attacker,513,S,8.13
S142,collector,578,L,8.08
S142,angelic,556,S,6.34
S142,seeker,539,S,7.68
S142,singer,645,S,7.69
S142,heater,614,L,7.97
S142,feeder,441,L,7.94
S142,campaigner,485,S,7.6
S142,bossy,551,S,6.31
S142,harmless,510,S,7
S142,conductor,567,L,6.99
S142,destroyer,503,S,7.55
S142,blindness,530,L,6.93
S142,cooling,445,L,7.27
S142,bootless,626,L,6.85
S143,noticeable,992,S,8.14
S143,cleaner,764,L,7.96
S143,professor,995,L,8.18
S143,peaking,904,S,6.3
S143,dryness,775,L,7.77
S143,cloudless,989,L,7.07
S143,weedy,784,L,6.59
S143,deafness,984,L,5.67
S143,wrongly,737,L,8.17
S143,attacker,654,S,8.13
S143,avoidable,604,S,7.68
S143,bomber,484,L,7.1
S143,painter,580,L,8.21
S143,flexible,578,L,6.5
S143,doubtful,635,L,8.33
S143,guileless,708,L,4.11
S143,verbal,663,L,6.05
S143,speller,753,L,6.66
S143,detectable,900,S,6.89
S143,barker,995,L,5.96
S143,sailor,693,L,6.61
S143,widowed,679,S,6.21
S143,raider,568,S,6.22
S143,destroyer,713,S,7.55
S143,blindness,804,L,6.93
S143,toaster,548,S,5.83
S143,faithful,638,L,7.19
S143,design,990,S,8.1
S143,bootless,777,L,6.85
S143,teacher,633,S,8.64
S143,feeder,659,L,7.94
S143,insistent,995,S,7.4
S143,striker,615,L,8.14
S143,editor,711,L,7.17
S143,risky,608,S,7.51
S143,buyer,680,S,8.39
S143,tutoring,994,S,6.212606096
S143,chilly,786,S,6.19
S143,harmless,786,S,7
S143,bearded,700,S,6.36
S143,mildness,966,S,6.52
S143,planner,627,S,8.61
S143,excitement,579,L,7.56
S143,seeker,521,S,7.68
S143,hunter,770,L,7.47
S143,quietly,602,L,7.9
S143,lender,757,S,6.22
S143,neatly,751,S,6.83
S143,laughing,451,L,8.34
S143,kicking,679,L,6.92
S143,guarding,637,L,7.62
S143,dampish,851,L,6.43
S143,effortless,717,S,7.81
S143,hugely,505,S,7.56
S143,knocker,987,L,7.01
S143,puncher,744,L,5.78
S143,pusher,988,L,7.83
S143,jailer,717,S,6.52
S143,dullness,724,S,6.56
S143,dancer,646,L,7.6
S143,madness,805,L,7.17
S143,listener,683,S,8.03
S143,collector,711,L,8.08
S143,cooling,699,L,7.27
S143,boldness,711,S,5.94
S143,campaigner,843,S,7.6
S143,heater,500,L,7.97
S143,mossy,555,S,5
S143,locker,643,L,7.41
S143,guilty,922,S,7.36
S143,richness,718,S,7.96
S143,strangeness,988,S,7.98
S143,locally,719,S,8.41
S143,dietary,744,S,7.07
S143,swimmer,6542,L,7.04
S143,costly,717,S,8.35
S143,amazement,753,S,6.78
S143,magical,622,S,6.92
S143,amusement,993,S,6.75
S143,awareness,633,S,7.78
S143,angelic,990,S,6.34
S143,composer,887,L,7.08
S143,thruster,991,S,6.37
S143,grimly,878,S,6.31
S143,shameful,657,L,6.9
S143,bossy,423,S,6.31
S143,enjoyment,519,S,7.93
S143,conductor,583,L,6.99
S143,allowance,643,S,8.52
S143,stylish,903,L,7.66
S143,jumping,591,L,7.24
S143,singer,609,S,7.69
S143,densely,995,S,6.48
S143,parking,675,L,7.57
S143,tossing,662,S,6.01
S143,renter,774,L,7.43
S143,boneless,845,L,7.31
S143,creamy,782,L,6.67
S143,shapely,987,L,7.55
S143,dreamer,826,L,7.75
S144,harmless,738,S,7
S144,barker,808,L,5.96
S144,amusement,819,S,6.75
S144,jailer,699,S,6.52
S144,thruster,934,S,6.37
S144,raider,925,S,6.22
S144,composer,556,L,7.08
S144,peaking,540,S,6.3
S144,densely,581,S,6.48
S144,richness,788,S,7.96
S144,striker,575,L,8.14
S144,boldness,555,S,5.94
S144,puncher,667,L,5.78
S144,verbal,464,L,6.05
S144,excitement,597,L,7.56
S144,shameful,555,L,6.9
S144,cloudless,664,L,7.07
S144,detectable,748,S,6.89
S144,insistent,614,S,7.4
S144,angelic,716,S,6.34
S144,design,604,S,8.1
S144,dampish,753,L,6.43
S144,magical,613,S,6.92
S144,singer,647,S,7.69
S144,noticeable,825,S,8.14
S144,mildness,739,S,6.52
S144,costly,510,S,8.35
S144,faithful,647,L,7.19
S144,madness,562,L,7.17
S144,doubtful,568,L,8.33
S144,laughing,659,L,8.34
S144,wrongly,563,L,8.17
S144,guarding,599,L,7.62
S144,tossing,529,S,6.01
S144,buyer,550,S,8.39
S144,effortless,547,S,7.81
S144,editor,671,L,7.17
S144,allowance,552,S,8.52
S144,sailor,534,L,6.61
S144,flexible,521,L,6.5
S144,strangeness,534,S,7.98
S144,dietary,804,S,7.07
S144,feeder,788,L,7.94
S144,bootless,547,L,6.85
S144,avoidable,671,S,7.68
S144,cleaner,582,L,7.96
S144,locally,572,S,8.41
S144,swimmer,459,L,7.04
S144,dryness,644,L,7.77
S144,teacher,514,S,8.64
S144,attacker,498,S,8.13
S144,tutoring,635,S,6.212606096
S144,risky,598,S,7.51
S144,cooling,618,L,7.27
S144,professor,596,L,8.18
S144,weedy,712,L,6.59
S144,stylish,803,L,7.66
S144,renter,574,L,7.43
S144,bossy,820,S,6.31
S144,neatly,724,S,6.83
S144,blindness,663,L,6.93
S144,amazement,673,S,6.78
S144,guilty,661,S,7.36
S144,collector,686,L,8.08
S144,heater,711,L,7.97
S144,speller,613,L,6.66
S144,widowed,562,S,6.21
S144,hugely,708,S,7.56
S144,guileless,693,L,4.11
S144,hunter,464,L,7.47
S144,jumping,610,L,7.24
S144,creamy,841,L,6.67
S144,pusher,576,L,7.83
S144,parking,686,L,7.57
S144,seeker,906,S,7.68
S144,boneless,787,L,7.31
S144,grimly,901,S,6.31
S144,listener,442,S,8.03
S144,dullness,636,S,6.56
S144,conductor,677,L,6.99
S144,planner,531,S,8.61
S144,campaigner,659,S,7.6
S144,mossy,809,S,5
S144,knocker,635,L,7.01
S144,enjoyment,509,S,7.93
S144,deafness,930,L,5.67
S144,dancer,584,L,7.6
S144,quietly,537,L,7.9
S144,shapely,466,L,7.55
S144,locker,565,L,7.41
S144,bomber,667,L,7.1
S144,chilly,679,S,6.19
S144,destroyer,545,S,7.55
S144,lender,895,S,6.22
S144,toaster,508,S,5.83
S144,painter,693,L,8.21
S144,dreamer,444,L,7.75
S144,bearded,653,S,6.36
S144,kicking,677,L,6.92
S144,awareness,555,S,7.78
S144,weedy,627,L,6.59
S144,planner,647,S,8.61
S144,harmless,495,S,7
S144,painter,531,L,8.21
S144,guarding,598,L,7.62
S144,dryness,779,L,7.77
S144,cloudless,996,L,7.07
S144,blindness,520,L,6.93
S144,swimmer,513,L,7.04
S144,allowance,631,S,8.52
S144,insistent,618,S,7.4
S144,madness,670,L,7.17
S144,grimly,751,S,6.31
S144,angelic,772,S,6.34
S144,destroyer,672,S,7.55
S144,hunter,573,L,7.47
S144,shameful,622,L,6.9
S144,thruster,849,S,6.37
S144,verbal,713,L,6.05
S144,laughing,615,L,8.34
S144,teacher,593,S,8.64
S144,dampish,526,L,6.43
S144,composer,666,L,7.08
S144,sailor,640,L,6.61
S144,wrongly,487,L,8.17
S144,costly,609,S,8.35
S144,guileless,999,L,4.11
S144,quietly,998,L,7.9
S144,speller,998,L,6.66
S144,dullness,999,S,6.56
S144,guilty,998,S,7.36
S144,detectable,998,S,6.89
S144,shapely,998,L,7.55
S144,deafness,998,L,5.67
S144,feeder,996,L,7.94
S144,design,996,S,8.1
S144,barker,998,L,5.96
S144,amusement,999,S,6.75
S144,attacker,998,S,8.13
S144,singer,999,S,7.69
S144,dancer,999,L,7.6
S144,buyer,998,S,8.39
S144,boneless,998,L,7.31
S145,dancer,425,L,7.6
S145,locally,422,S,8.41
S145,bearded,457,S,6.36
S145,faithful,457,L,7.19
S145,laughing,367,L,8.34
S145,wrongly,439,L,8.17
S145,amazement,397,S,6.78
S145,boneless,402,L,7.31
S145,thruster,896,S,6.37
S145,hugely,626,S,7.56
S145,hunter,406,L,7.47
S145,tossing,768,S,6.01
S145,heater,729,L,7.97
S145,risky,486,S,7.51
S145,design,495,S,8.1
S145,cooling,854,L,7.27
S145,awareness,995,S,7.78
S145,harmless,994,S,7
S145,collector,720,L,8.08
S145,creamy,804,L,6.67
S145,raider,628,S,6.22
S145,knocker,624,L,7.01
S145,teacher,546,S,8.64
S145,quietly,639,L,7.9
S145,noticeable,995,S,8.14
S145,blindness,993,L,6.93
S145,guileless,715,L,4.11
S145,jumping,555,L,7.24
S145,pusher,588,L,7.83
S145,jailer,627,S,6.52
S145,grimly,879,S,6.31
S145,professor,623,L,8.18
S145,richness,574,S,7.96
S145,feeder,804,L,7.94
S145,neatly,537,S,6.83
S145,guilty,480,S,7.36
S145,composer,527,L,7.08
S145,listener,529,S,8.03
S145,dampish,746,L,6.43
S145,swimmer,542,L,7.04
S145,dryness,860,L,7.77
S145,shapely,672,L,7.55
S145,dietary,633,S,7.07
S145,enjoyment,563,S,7.93
S145,seeker,490,S,7.68
S145,bossy,426,S,6.31
S145,attacker,470,S,8.13
S145,deafness,612,L,5.67
S145,conductor,560,L,6.99
S145,barker,592,L,5.96
S145,weedy,991,L,6.59
S145,cloudless,13687,L,7.07
S145,densely,666,S,6.48
S145,avoidable,610,S,7.68
S145,destroyer,649,S,7.55
S145,boldness,623,S,5.94
S145,guarding,603,L,7.62
S145,shameful,618,L,6.9
S145,detectable,850,S,6.89
S145,striker,553,L,8.14
S145,locker,517,L,7.41
S145,stylish,511,L,7.66
S145,lender,577,S,6.22
S145,insistent,657,S,7.4
S145,bomber,993,L,7.1
S145,mildness,850,S,6.52
S145,verbal,621,L,6.05
S145,costly,993,S,8.35
S145,peaking,543,S,6.3
S145,editor,840,L,7.17
S145,mossy,461,S,5
S145,madness,483,L,7.17
S145,allowance,568,S,8.52
S145,tutoring,992,S,6.212606096
S145,painter,506,L,8.21
S145,cleaner,631,L,7.96
S145,bootless,563,L,6.85
S145,speller,507,L,6.66
S145,effortless,990,S,7.81
S145,magical,580,S,6.92
S145,buyer,653,S,8.39
S145,flexible,992,L,6.5
S145,renter,698,L,7.43
S145,excitement,658,L,7.56
S145,sailor,595,L,6.61
S145,doubtful,897,L,8.33
S145,amusement,800,S,6.75
S145,puncher,647,L,5.78
S145,parking,604,L,7.57
S145,angelic,693,S,6.34
S145,campaigner,977,S,7.6
S145,chilly,470,S,6.19
S145,strangeness,923,S,7.98
S145,widowed,733,S,6.21
S145,dreamer,955,L,7.75
S145,kicking,564,L,6.92
S145,singer,486,S,7.69
S145,planner,661,S,8.61
S145,toaster,437,S,5.83
S145,dullness,822,S,6.56
S146,blindness,577,L,6.93
S146,neatly,569,S,6.83
S146,magical,484,S,6.92
S146,dullness,576,S,6.56
S146,awareness,539,S,7.78
S146,mossy,465,S,5
S146,wrongly,577,L,8.17
S146,kicking,424,L,6.92
S146,harmless,405,S,7
S146,sailor,508,L,6.61
S146,shameful,482,L,6.9
S146,shapely,459,L,7.55
S146,laughing,437,L,8.34
S146,seeker,448,S,7.68
S146,boneless,458,L,7.31
S146,quietly,506,L,7.9
S146,parking,494,L,7.57
S146,planner,485,S,8.61
S146,locker,494,L,7.41
S146,dryness,433,L,7.77
S146,design,450,S,8.1
S146,flexible,427,L,6.5
S146,avoidable,462,S,7.68
S146,enjoyment,989,S,7.93
S146,doubtful,55965,L,8.33
S146,collector,460,L,8.08
S146,locally,555,S,8.41
S146,renter,493,L,7.43
S146,composer,449,L,7.08
S146,teacher,520,S,8.64
S146,bearded,580,S,6.36
S146,jailer,432,S,6.52
S146,dreamer,506,L,7.75
S146,knocker,570,L,7.01
S146,toaster,502,S,5.83
S146,feeder,492,L,7.94
S146,thruster,536,S,6.37
S146,peaking,465,S,6.3
S146,detectable,518,S,6.89
S146,raider,553,S,6.22
S146,costly,573,S,8.35
S146,tossing,527,S,6.01
S146,deafness,573,L,5.67
S146,chilly,605,S,6.19
S146,richness,476,S,7.96
S146,hunter,666,L,7.47
S146,madness,574,L,7.17
S146,grimly,457,S,6.31
S146,conductor,616,L,6.99
S146,effortless,560,S,7.81
S146,weedy,626,L,6.59
S146,amusement,503,S,6.75
S146,jumping,611,L,7.24
S146,lender,652,S,6.22
S146,professor,597,L,8.18
S146,destroyer,530,S,7.55
S146,speller,727,L,6.66
S146,puncher,519,L,5.78
S146,cleaner,552,L,7.96
S146,angelic,643,S,6.34
S146,guilty,498,S,7.36
S146,buyer,577,S,8.39
S146,striker,599,L,8.14
S146,listener,496,S,8.03
S146,swimmer,488,L,7.04
S146,painter,988,L,8.21
S146,insistent,558,S,7.4
S146,creamy,471,L,6.67
S146,hugely,528,S,7.56
S146,densely,504,S,6.48
S146,pusher,513,L,7.83
S146,stylish,612,L,7.66
S146,dancer,447,L,7.6
S146,tutoring,493,S,6.212606096
S146,mildness,575,S,6.52
S146,noticeable,567,S,8.14
S146,bomber,482,L,7.1
S146,dampish,579,L,6.43
S146,excitement,528,L,7.56
S146,heater,409,L,7.97
S146,widowed,553,S,6.21
S146,guarding,498,L,7.62
S146,faithful,615,L,7.19
S146,amazement,451,S,6.78
S146,bootless,647,L,6.85
S146,verbal,669,L,6.05
S146,boldness,564,S,5.94
S146,editor,449,L,7.17
S146,strangeness,526,S,7.98
S146,cooling,449,L,7.27
S146,barker,562,L,5.96
S146,cloudless,518,L,7.07
S146,risky,438,S,7.51
S146,allowance,422,S,8.52
S146,guileless,674,L,4.11
S146,singer,465,S,7.69
S146,dietary,452,S,7.07
S146,bossy,439,S,6.31
S146,campaigner,606,S,7.6
S146,attacker,463,S,8.13
S147,peaking,494,S,6.3
S147,costly,415,S,8.35
S147,shapely,472,L,7.55
S147,amusement,418,S,6.75
S147,heater,487,L,7.97
S147,buyer,478,S,8.39
S147,detectable,452,S,6.89
S147,knocker,474,L,7.01
S147,richness,512,S,7.96
S147,shameful,458,L,6.9
S147,laughing,434,L,8.34
S147,design,524,S,8.1
S147,pusher,512,L,7.83
S147,guilty,610,S,7.36
S147,awareness,498,S,7.78
S147,thruster,788,S,6.37
S147,bossy,485,S,6.31
S147,locally,714,S,8.41
S147,madness,637,L,7.17
S147,hunter,586,L,7.47
S147,boldness,606,S,5.94
S147,puncher,534,L,5.78
S147,collector,618,L,8.08
S147,weedy,845,L,6.59
S147,dancer,639,L,7.6
S147,cleaner,471,L,7.96
S147,planner,609,S,8.61
S147,parking,844,L,7.57
S147,composer,488,L,7.08
S147,grimly,667,S,6.31
S147,stylish,632,L,7.66
S147,dietary,579,S,7.07
S147,chilly,478,S,6.19
S147,quietly,494,L,7.9
S147,widowed,503,S,6.21
S147,boneless,574,L,7.31
S147,toaster,594,S,5.83
S147,conductor,645,L,6.99
S147,enjoyment,733,S,7.93
S147,jailer,485,S,6.52
S147,guileless,753,L,4.11
S147,risky,492,S,7.51
S147,hugely,558,S,7.56
S147,blindness,726,L,6.93
S147,cloudless,621,L,7.07
S147,swimmer,552,L,7.04
S147,raider,685,S,6.22
S147,singer,615,S,7.69
S147,bootless,959,L,6.85
S147,tutoring,512,S,6.212606096
S147,speller,30140,L,6.66
S147,lender,764,S,6.22
S147,allowance,489,S,8.52
S147,cooling,719,L,7.27
S147,flexible,535,L,6.5
S147,bearded,607,S,6.36
S147,magical,548,S,6.92
S147,mildness,504,S,6.52
S147,mossy,718,S,5
S147,excitement,566,L,7.56
S147,dampish,614,L,6.43
S147,kicking,548,L,6.92
S147,creamy,702,L,6.67
S147,jumping,518,L,7.24
S147,bomber,578,L,7.1
S147,renter,566,L,7.43
S147,editor,604,L,7.17
S147,densely,618,S,6.48
S147,campaigner,527,S,7.6
S147,attacker,669,S,8.13
S147,amazement,556,S,6.78
S147,doubtful,575,L,8.33
S147,insistent,666,S,7.4
S147,feeder,644,L,7.94
S147,dullness,680,S,6.56
S147,destroyer,632,S,7.55
S147,striker,716,L,8.14
S147,listener,417,S,8.03
S147,dreamer,662,L,7.75
S147,deafness,692,L,5.67
S147,seeker,604,S,7.68
S147,guarding,858,L,7.62
S147,avoidable,990,S,7.68
S147,dryness,634,L,7.77
S147,effortless,570,S,7.81
S147,neatly,583,S,6.83
S147,strangeness,648,S,7.98
S147,professor,601,L,8.18
S147,locker,800,L,7.41
S147,teacher,874,S,8.64
S147,barker,428,L,5.96
S147,angelic,793,S,6.34
S147,sailor,640,L,6.61
S147,faithful,692,L,7.19
S147,harmless,861,S,7
S147,wrongly,646,L,8.17
S147,verbal,983,L,6.05
S147,tossing,752,S,6.01
S147,painter,502,L,8.21
S147,noticeable,471,S,8.14
S150,hugely,995,S,7.56
S150,jailer,812,S,6.52
S150,dancer,680,L,7.6
S150,quietly,583,L,7.9
S150,sailor,531,L,6.61
S150,risky,616,S,7.51
S150,cooling,687,L,7.27
S150,stylish,703,L,7.66
S150,mossy,644,S,5
S150,guarding,994,L,7.62
S150,wrongly,668,L,8.17
S150,blindness,832,L,6.93
S150,painter,628,L,8.21
S150,lender,971,S,6.22
S150,design,607,S,8.1
S150,enjoyment,726,S,7.93
S150,editor,785,L,7.17
S150,dullness,976,S,6.56
S150,flexible,669,L,6.5
S150,harmless,643,S,7
S150,swimmer,787,L,7.04
S150,verbal,627,L,6.05
S150,neatly,639,S,6.83
S150,amazement,10571,S,6.78
S150,effortless,821,S,7.81
S150,hunter,609,L,7.47
S150,dietary,865,S,7.07
S150,striker,929,L,8.14
S150,awareness,641,S,7.78
S150,teacher,574,S,8.64
S150,laughing,638,L,8.34
S150,chilly,583,S,6.19
S150,dryness,623,L,7.77
S150,peaking,872,S,6.3
S150,barker,720,L,5.96
S150,widowed,790,S,6.21
S150,guileless,990,L,4.11
S150,magical,650,S,6.92
S150,puncher,692,L,5.78
S150,faithful,600,L,7.19
S150,detectable,719,S,6.89
S150,listener,647,S,8.03
S150,feeder,652,L,7.94
S150,richness,947,S,7.96
S150,jumping,958,L,7.24
S150,deafness,632,L,5.67
S150,speller,467,L,6.66
S150,bearded,806,S,6.36
S150,singer,544,S,7.69
S150,dreamer,579,L,7.75
S150,doubtful,639,L,8.33
S150,boneless,780,L,7.31
S150,allowance,737,S,8.52
S150,attacker,644,S,8.13
S150,cloudless,675,L,7.07
S150,bossy,636,S,6.31
S150,raider,601,S,6.22
S150,shameful,610,L,6.9
S150,toaster,528,S,5.83
S150,composer,568,L,7.08
S150,boldness,667,S,5.94
S150,guilty,580,S,7.36
S150,shapely,532,L,7.55
S150,heater,692,L,7.97
S150,strangeness,583,S,7.98
S150,excitement,631,L,7.56
S150,cleaner,559,L,7.96
S150,locally,662,S,8.41
S150,insistent,994,S,7.4
S150,grimly,556,S,6.31
S150,buyer,673,S,8.39
S150,planner,634,S,8.61
S150,tossing,625,S,6.01
S150,creamy,531,L,6.67
S150,dampish,993,L,6.43
S150,tutoring,707,S,6.212606096
S150,costly,629,S,8.35
S150,campaigner,13853,S,7.6
S150,thruster,995,S,6.37
S150,amusement,736,S,6.75
S150,noticeable,659,S,8.14
S150,conductor,645,L,6.99
S150,knocker,598,L,7.01
S150,mildness,602,S,6.52
S150,locker,510,L,7.41
S150,madness,524,L,7.17
S150,bomber,637,L,7.1
S150,destroyer,946,S,7.55
S150,professor,615,L,8.18
S150,weedy,626,L,6.59
S150,renter,668,L,7.43
S150,pusher,962,L,7.83
S150,densely,831,S,6.48
S150,parking,667,L,7.57
S150,bootless,689,L,6.85
S150,angelic,700,S,6.34
S150,seeker,553,S,7.68
S150,collector,602,L,8.08
S150,avoidable,673,S,7.68
S150,kicking,776,L,6.92
S151,noticeable,536,S,8.14
S151,knocker,557,L,7.01
S151,raider,553,S,6.22
S151,awareness,399,S,7.78
S151,wrongly,420,L,8.17
S151,hunter,537,L,7.47
S151,listener,387,S,8.03
S151,verbal,445,L,6.05
S151,doubtful,427,L,8.33
S151,attacker,486,S,8.13
S151,weedy,551,L,6.59
S151,mossy,611,S,5
S151,deafness,656,L,5.67
S151,destroyer,627,S,7.55
S151,dampish,774,L,6.43
S151,dancer,570,L,7.6
S151,boneless,491,L,7.31
S151,bearded,675,S,6.36
S151,toaster,409,S,5.83
S151,puncher,704,L,5.78
S151,pusher,455,L,7.83
S151,dryness,613,L,7.77
S151,composer,601,L,7.08
S151,angelic,813,S,6.34
S151,creamy,686,L,6.67
S151,heater,17843,L,7.97
S151,guilty,478,S,7.36
S151,quietly,383,L,7.9
S151,seeker,452,S,7.68
S151,bomber,644,L,7.1
S151,shapely,488,L,7.55
S151,locker,585,L,7.41
S151,jailer,523,S,6.52
S151,stylish,478,L,7.66
S151,enjoyment,525,S,7.93
S151,speller,610,L,6.66
S151,amusement,463,S,6.75
S151,kicking,433,L,6.92
S151,densely,772,S,6.48
S151,professor,539,L,8.18
S151,laughing,431,L,8.34
S151,dullness,791,S,6.56
S151,conductor,492,L,6.99
S151,grimly,467,S,6.31
S151,amazement,392,S,6.78
S151,lender,917,S,6.22
S151,avoidable,468,S,7.68
S151,dietary,561,S,7.07
S151,bootless,3923,L,6.85
S151,detectable,600,S,6.89
S151,excitement,445,L,7.56
S151,shameful,459,L,6.9
S151,sailor,524,L,6.61
S151,campaigner,478,S,7.6
S151,faithful,446,L,7.19
S151,design,462,S,8.1
S151,editor,558,L,7.17
S151,collector,527,L,8.08
S151,barker,849,L,5.96
S151,dreamer,545,L,7.75
S151,effortless,501,S,7.81
S151,hugely,993,S,7.56
S151,insistent,996,S,7.4
S151,buyer,493,S,8.39
S151,risky,630,S,7.51
S151,tutoring,606,S,6.212606096
S151,swimmer,702,L,7.04
S151,harmless,615,S,7
S151,teacher,527,S,8.64
S151,cloudless,439,L,7.07
S151,richness,611,S,7.96
S151,feeder,451,L,7.94
S151,jumping,49737,L,7.24
S151,boldness,512,S,5.94
S151,mildness,820,S,6.52
S151,guarding,731,L,7.62
S151,strangeness,717,S,7.98
S151,flexible,652,L,6.5
